name,chr,size_mb,src
sim_0086,1,14.209627,RTIGER (r=8)
sim_0086,3,34.699286,RTIGER (r=8)
sim_0086,5,11.11347,RTIGER (r=8)
sim_0086,7,35.926689,RTIGER (r=8)
sim_0086,8,74.664866,RTIGER (r=8)
sim_0086,8,0.763618,RTIGER (r=8)
sim_0086,9,16.800375,RTIGER (r=8)
sim_0087,1,12.894706,RTIGER (r=8)
sim_0087,1,34.824191,RTIGER (r=8)
sim_0087,2,155.116959,RTIGER (r=8)
sim_0087,3,26.809229,RTIGER (r=8)
sim_0087,3,13.743972,RTIGER (r=8)
sim_0087,4,13.955416,RTIGER (r=8)
sim_0087,4,107.147056,RTIGER (r=8)
sim_0087,5,10.774128,RTIGER (r=8)
sim_0087,6,10.606117,RTIGER (r=8)
sim_0087,7,13.106667,RTIGER (r=8)
sim_0087,8,48.786703,RTIGER (r=8)
sim_0087,9,13.703336,RTIGER (r=8)
sim_0088,1,13.318874,RTIGER (r=8)
sim_0088,1,13.997543,RTIGER (r=8)
sim_0088,3,48.103901,RTIGER (r=8)
sim_0088,3,12.216863,RTIGER (r=8)
sim_0088,3,2.969376,RTIGER (r=8)
sim_0088,3,3.73293,RTIGER (r=8)
sim_0088,4,7.465511,RTIGER (r=8)
sim_0088,4,1.527036,RTIGER (r=8)
sim_0088,9,19.13376,RTIGER (r=8)
sim_0088,9,13.321509,RTIGER (r=8)
sim_0088,10,5.217426,RTIGER (r=8)
sim_0088,10,5.047753,RTIGER (r=8)
sim_0089,1,5.5566,RTIGER (r=8)
sim_0089,1,112.150011,RTIGER (r=8)
sim_0089,1,6.235269,RTIGER (r=8)
sim_0089,2,21.844472,RTIGER (r=8)
sim_0089,2,15.354755,RTIGER (r=8)
sim_0089,3,9.798942,RTIGER (r=8)
sim_0089,5,4.156947,RTIGER (r=8)
sim_0089,5,105.790057,RTIGER (r=8)
sim_0089,5,5.811242,RTIGER (r=8)
sim_0089,6,33.51533,RTIGER (r=8)
sim_0089,7,3.690227,RTIGER (r=8)
sim_0089,7,2.544984,RTIGER (r=8)
sim_0089,8,96.809786,RTIGER (r=8)
sim_0089,9,4.709196,RTIGER (r=8)
sim_0089,10,1.187707,RTIGER (r=8)
sim_0090,1,8.144025,RTIGER (r=8)
sim_0090,1,2.417757,RTIGER (r=8)
sim_0090,3,18.367716,RTIGER (r=8)
sim_0090,4,114.145973,RTIGER (r=8)
sim_0090,5,26.680812,RTIGER (r=8)
sim_0090,6,26.68499,RTIGER (r=8)
sim_0090,6,8.909139,RTIGER (r=8)
sim_0090,10,3.266193,RTIGER (r=8)
sim_0090,10,0.551436,RTIGER (r=8)
sim_0091,1,48.736899,RTIGER (r=8)
sim_0091,1,1.611838,RTIGER (r=8)
sim_0091,2,0.805912,RTIGER (r=8)
sim_0091,3,146.941722,RTIGER (r=8)
sim_0091,3,5.005521,RTIGER (r=8)
sim_0091,4,138.154379,RTIGER (r=8)
sim_0091,5,54.252399,RTIGER (r=8)
sim_0091,8,6.151366,RTIGER (r=8)
sim_0091,9,5.430424,RTIGER (r=8)
sim_0091,10,2.88443,RTIGER (r=8)
sim_0092,1,8.398526,RTIGER (r=8)
sim_0092,1,41.017043,RTIGER (r=8)
sim_0092,3,4.793422,RTIGER (r=8)
sim_0092,3,7.550701,RTIGER (r=8)
sim_0092,4,12.810139,RTIGER (r=8)
sim_0092,4,40.975477,RTIGER (r=8)
sim_0092,7,26.807163,RTIGER (r=8)
sim_0092,7,9.246775,RTIGER (r=8)
sim_0092,8,0.636348,RTIGER (r=8)
sim_0092,8,6.19379,RTIGER (r=8)
sim_0092,9,5.812251,RTIGER (r=8)
sim_0092,9,2.333386,RTIGER (r=8)
sim_0092,10,0.466599,RTIGER (r=8)
sim_0092,10,8.526036,RTIGER (r=8)
sim_0093,1,32.703351,RTIGER (r=8)
sim_0093,2,3.393316,RTIGER (r=8)
sim_0093,4,12.385962,RTIGER (r=8)
sim_0093,4,45.13241,RTIGER (r=8)
sim_0093,5,2.629905,RTIGER (r=8)
sim_0093,6,6.406095,RTIGER (r=8)
sim_0093,8,122.518258,RTIGER (r=8)
sim_0093,8,2.842356,RTIGER (r=8)
sim_0094,1,3.096427,RTIGER (r=8)
sim_0094,1,13.615792,RTIGER (r=8)
sim_0094,2,1.993573,RTIGER (r=8)
sim_0094,2,95.309764,RTIGER (r=8)
sim_0094,3,47.467606,RTIGER (r=8)
sim_0094,4,68.080374,RTIGER (r=8)
sim_0094,5,1.442206,RTIGER (r=8)
sim_0094,5,32.067876,RTIGER (r=8)
sim_0094,7,18.281467,RTIGER (r=8)
sim_0094,8,7.042255,RTIGER (r=8)
sim_0094,8,73.392169,RTIGER (r=8)
sim_0094,9,71.019766,RTIGER (r=8)
sim_0094,10,3.351029,RTIGER (r=8)
sim_0095,1,2.24809,RTIGER (r=8)
sim_0095,1,2.502591,RTIGER (r=8)
sim_0095,2,7.041131,RTIGER (r=8)
sim_0095,3,34.656866,RTIGER (r=8)
sim_0095,4,13.912999,RTIGER (r=8)
sim_0095,4,8.865295,RTIGER (r=8)
sim_0095,5,24.093325,RTIGER (r=8)
sim_0095,6,5.897001,RTIGER (r=8)
sim_0095,6,3.096986,RTIGER (r=8)
sim_0095,9,10.13962,RTIGER (r=8)
sim_0095,9,40.346355,RTIGER (r=8)
sim_0095,10,13.531371,RTIGER (r=8)
sim_0096,1,62.819276,RTIGER (r=8)
sim_0096,1,21.250815,RTIGER (r=8)
sim_0096,1,6.150436,RTIGER (r=8)
sim_0096,2,7.422878,RTIGER (r=8)
sim_0096,3,0.805974,RTIGER (r=8)
sim_0096,4,6.405069,RTIGER (r=8)
sim_0096,8,52.18056,RTIGER (r=8)
sim_0097,2,18.790488,RTIGER (r=8)
sim_0097,3,2.290661,RTIGER (r=8)
sim_0097,3,13.447034,RTIGER (r=8)
sim_0097,4,3.478249,RTIGER (r=8)
sim_0097,5,2.460234,RTIGER (r=8)
sim_0097,6,51.969973,RTIGER (r=8)
sim_0097,6,21.891025,RTIGER (r=8)
sim_0097,8,53.919911,RTIGER (r=8)
sim_0097,9,16.757949,RTIGER (r=8)
sim_0098,1,1.230087,RTIGER (r=8)
sim_0098,1,25.110744,RTIGER (r=8)
sim_0098,2,54.377889,RTIGER (r=8)
sim_0098,2,3.308484,RTIGER (r=8)
sim_0098,3,11.41089,RTIGER (r=8)
sim_0098,3,12.810739,RTIGER (r=8)
sim_0098,4,7.635182,RTIGER (r=8)
sim_0098,5,7.21103,RTIGER (r=8)
sim_0098,6,132.831009,RTIGER (r=8)
sim_0098,6,7.509131,RTIGER (r=8)
sim_0098,7,18.3663,RTIGER (r=8)
sim_0098,8,115.985082,RTIGER (r=8)
sim_0098,9,32.45527,RTIGER (r=8)
sim_0098,10,135.398555,RTIGER (r=8)
sim_0099,2,19.808483,RTIGER (r=8)
sim_0099,2,3.520565,RTIGER (r=8)
sim_0099,3,18.240456,RTIGER (r=8)
sim_0099,5,38.685057,RTIGER (r=8)
sim_0099,6,8.866713,RTIGER (r=8)
sim_0099,7,32.066797,RTIGER (r=8)
sim_0099,7,7.295621,RTIGER (r=8)
sim_0099,8,1.145427,RTIGER (r=8)
sim_0099,9,101.0568,RTIGER (r=8)
sim_0099,10,23.414788,RTIGER (r=8)
sim_0099,10,4.750826,RTIGER (r=8)
sim_0100,2,3.011568,RTIGER (r=8)
sim_0100,2,110.155522,RTIGER (r=8)
sim_0100,2,3.520566,RTIGER (r=8)
sim_0100,3,14.337847,RTIGER (r=8)
sim_0100,5,0.721104,RTIGER (r=8)
sim_0100,5,143.499504,RTIGER (r=8)
sim_0100,6,11.794002,RTIGER (r=8)
sim_0100,7,2.841899,RTIGER (r=8)
sim_0100,8,2.121161,RTIGER (r=8)
sim_0100,9,21.721697,RTIGER (r=8)
sim_0100,10,3.944883,RTIGER (r=8)
sim_0001,1,4,wideseq (Kgmm_HMM)
sim_0001,2,4,wideseq (Kgmm_HMM)
sim_0001,3,29,wideseq (Kgmm_HMM)
sim_0001,5,7,wideseq (Kgmm_HMM)
sim_0001,6,16,wideseq (Kgmm_HMM)
sim_0001,6,3,wideseq (Kgmm_HMM)
sim_0001,7,5,wideseq (Kgmm_HMM)
sim_0002,1,96,wideseq (Kgmm_HMM)
sim_0002,2,102,wideseq (Kgmm_HMM)
sim_0002,5,5,wideseq (Kgmm_HMM)
sim_0002,5,19,wideseq (Kgmm_HMM)
sim_0002,7,26,wideseq (Kgmm_HMM)
sim_0003,1,5,wideseq (Kgmm_HMM)
sim_0003,1,100,wideseq (Kgmm_HMM)
sim_0003,1,7,wideseq (Kgmm_HMM)
sim_0003,2,15,wideseq (Kgmm_HMM)
sim_0003,3,10,wideseq (Kgmm_HMM)
sim_0003,4,25,wideseq (Kgmm_HMM)
sim_0003,6,7,wideseq (Kgmm_HMM)
sim_0003,7,4,wideseq (Kgmm_HMM)
sim_0003,8,58,wideseq (Kgmm_HMM)
sim_0003,8,18,wideseq (Kgmm_HMM)
sim_0003,9,14,wideseq (Kgmm_HMM)
sim_0003,9,65,wideseq (Kgmm_HMM)
sim_0004,1,36,wideseq (Kgmm_HMM)
sim_0004,2,64,wideseq (Kgmm_HMM)
sim_0004,3,22,wideseq (Kgmm_HMM)
sim_0004,4,21,wideseq (Kgmm_HMM)
sim_0004,4,5,wideseq (Kgmm_HMM)
sim_0004,5,54,wideseq (Kgmm_HMM)
sim_0005,1,38,wideseq (Kgmm_HMM)
sim_0005,1,70,wideseq (Kgmm_HMM)
sim_0005,1,25,wideseq (Kgmm_HMM)
sim_0005,2,6,wideseq (Kgmm_HMM)
sim_0005,3,20,wideseq (Kgmm_HMM)
sim_0005,3,8,wideseq (Kgmm_HMM)
sim_0005,4,12,wideseq (Kgmm_HMM)
sim_0005,4,12,wideseq (Kgmm_HMM)
sim_0005,6,138,wideseq (Kgmm_HMM)
sim_0005,7,117,wideseq (Kgmm_HMM)
sim_0006,1,10,wideseq (Kgmm_HMM)
sim_0006,1,14,wideseq (Kgmm_HMM)
sim_0006,1,27,wideseq (Kgmm_HMM)
sim_0006,4,59,wideseq (Kgmm_HMM)
sim_0006,5,12,wideseq (Kgmm_HMM)
sim_0006,5,29,wideseq (Kgmm_HMM)
sim_0006,6,6,wideseq (Kgmm_HMM)
sim_0006,7,152,wideseq (Kgmm_HMM)
sim_0006,7,2,wideseq (Kgmm_HMM)
sim_0007,1,4,wideseq (Kgmm_HMM)
sim_0007,1,38,wideseq (Kgmm_HMM)
sim_0007,2,18,wideseq (Kgmm_HMM)
sim_0007,5,45,wideseq (Kgmm_HMM)
sim_0007,6,22,wideseq (Kgmm_HMM)
sim_0007,6,7,wideseq (Kgmm_HMM)
sim_0007,7,15,wideseq (Kgmm_HMM)
sim_0007,8,11,wideseq (Kgmm_HMM)
sim_0007,9,89,wideseq (Kgmm_HMM)
sim_0008,1,82,wideseq (Kgmm_HMM)
sim_0008,1,22,wideseq (Kgmm_HMM)
sim_0008,2,21,wideseq (Kgmm_HMM)
sim_0008,3,31,wideseq (Kgmm_HMM)
sim_0008,7,5,wideseq (Kgmm_HMM)
sim_0008,9,7,wideseq (Kgmm_HMM)
sim_0008,9,8,wideseq (Kgmm_HMM)
sim_0008,10,42,wideseq (Kgmm_HMM)
sim_0009,3,60,wideseq (Kgmm_HMM)
sim_0009,5,17,wideseq (Kgmm_HMM)
sim_0009,6,47,wideseq (Kgmm_HMM)
sim_0009,7,79,wideseq (Kgmm_HMM)
sim_0009,9,16,wideseq (Kgmm_HMM)
sim_0010,2,117,wideseq (Kgmm_HMM)
sim_0010,3,36,wideseq (Kgmm_HMM)
sim_0010,4,14,wideseq (Kgmm_HMM)
sim_0010,6,14,wideseq (Kgmm_HMM)
sim_0010,7,2,wideseq (Kgmm_HMM)
sim_0010,9,81,wideseq (Kgmm_HMM)
sim_0010,10,11,wideseq (Kgmm_HMM)
sim_0010,10,2,wideseq (Kgmm_HMM)
sim_0011,1,3,wideseq (Kgmm_HMM)
sim_0011,1,49,wideseq (Kgmm_HMM)
sim_0011,2,25,wideseq (Kgmm_HMM)
sim_0011,2,8,wideseq (Kgmm_HMM)
sim_0011,3,19,wideseq (Kgmm_HMM)
sim_0011,7,178,wideseq (Kgmm_HMM)
sim_0011,8,4,wideseq (Kgmm_HMM)
sim_0012,1,51,wideseq (Kgmm_HMM)
sim_0012,3,4,wideseq (Kgmm_HMM)
sim_0012,8,103,wideseq (Kgmm_HMM)
sim_0012,9,12,wideseq (Kgmm_HMM)
sim_0012,10,13,wideseq (Kgmm_HMM)
sim_0013,1,7,wideseq (Kgmm_HMM)
sim_0013,3,18,wideseq (Kgmm_HMM)
sim_0013,4,6,wideseq (Kgmm_HMM)
sim_0013,7,41,wideseq (Kgmm_HMM)
sim_0013,9,11,wideseq (Kgmm_HMM)
sim_0013,9,14,wideseq (Kgmm_HMM)
sim_0014,1,113,wideseq (Kgmm_HMM)
sim_0014,1,15,wideseq (Kgmm_HMM)
sim_0014,2,31,wideseq (Kgmm_HMM)
sim_0014,5,58,wideseq (Kgmm_HMM)
sim_0014,7,17,wideseq (Kgmm_HMM)
sim_0014,8,12,wideseq (Kgmm_HMM)
sim_0014,10,7,wideseq (Kgmm_HMM)
sim_0015,1,5,wideseq (Kgmm_HMM)
sim_0015,2,5,wideseq (Kgmm_HMM)
sim_0015,3,3,wideseq (Kgmm_HMM)
sim_0015,7,120,wideseq (Kgmm_HMM)
sim_0015,7,4,wideseq (Kgmm_HMM)
sim_0015,9,5,wideseq (Kgmm_HMM)
sim_0015,9,88,wideseq (Kgmm_HMM)
sim_0016,1,98,wideseq (Kgmm_HMM)
sim_0016,3,58,wideseq (Kgmm_HMM)
sim_0016,6,7,wideseq (Kgmm_HMM)
sim_0016,7,16,wideseq (Kgmm_HMM)
sim_0016,8,46,wideseq (Kgmm_HMM)
sim_0017,1,18,wideseq (Kgmm_HMM)
sim_0017,2,13,wideseq (Kgmm_HMM)
sim_0017,5,5,wideseq (Kgmm_HMM)
sim_0017,6,49,wideseq (Kgmm_HMM)
sim_0017,7,105,wideseq (Kgmm_HMM)
sim_0017,8,80,wideseq (Kgmm_HMM)
sim_0017,10,3,wideseq (Kgmm_HMM)
sim_0017,10,44,wideseq (Kgmm_HMM)
sim_0018,1,7,wideseq (Kgmm_HMM)
sim_0018,4,129,wideseq (Kgmm_HMM)
sim_0018,5,51,wideseq (Kgmm_HMM)
sim_0018,6,4,wideseq (Kgmm_HMM)
sim_0018,6,39,wideseq (Kgmm_HMM)
sim_0018,10,121,wideseq (Kgmm_HMM)
sim_0019,1,8,wideseq (Kgmm_HMM)
sim_0019,1,5,wideseq (Kgmm_HMM)
sim_0019,1,15,wideseq (Kgmm_HMM)
sim_0019,1,20,wideseq (Kgmm_HMM)
sim_0019,2,27,wideseq (Kgmm_HMM)
sim_0019,3,37,wideseq (Kgmm_HMM)
sim_0019,6,4,wideseq (Kgmm_HMM)
sim_0019,7,107,wideseq (Kgmm_HMM)
sim_0019,8,99,wideseq (Kgmm_HMM)
sim_0019,10,4,wideseq (Kgmm_HMM)
sim_0020,1,29,wideseq (Kgmm_HMM)
sim_0020,2,6,wideseq (Kgmm_HMM)
sim_0020,3,5,wideseq (Kgmm_HMM)
sim_0020,4,6,wideseq (Kgmm_HMM)
sim_0020,5,154,wideseq (Kgmm_HMM)
sim_0020,5,8,wideseq (Kgmm_HMM)
sim_0020,6,58,wideseq (Kgmm_HMM)
sim_0020,7,22,wideseq (Kgmm_HMM)
sim_0020,8,12,wideseq (Kgmm_HMM)
sim_0020,8,9,wideseq (Kgmm_HMM)
sim_0020,9,91,wideseq (Kgmm_HMM)
sim_0020,9,8,wideseq (Kgmm_HMM)
sim_0021,1,6,wideseq (Kgmm_HMM)
sim_0021,1,35,wideseq (Kgmm_HMM)
sim_0021,1,8,wideseq (Kgmm_HMM)
sim_0021,2,10,wideseq (Kgmm_HMM)
sim_0021,2,9,wideseq (Kgmm_HMM)
sim_0021,3,7,wideseq (Kgmm_HMM)
sim_0021,3,7,wideseq (Kgmm_HMM)
sim_0021,6,25,wideseq (Kgmm_HMM)
sim_0021,8,20,wideseq (Kgmm_HMM)
sim_0021,9,25,wideseq (Kgmm_HMM)
sim_0021,10,14,wideseq (Kgmm_HMM)
sim_0022,1,4,wideseq (Kgmm_HMM)
sim_0022,4,23,wideseq (Kgmm_HMM)
sim_0022,6,88,wideseq (Kgmm_HMM)
sim_0022,8,2,wideseq (Kgmm_HMM)
sim_0022,10,57,wideseq (Kgmm_HMM)
sim_0023,1,17,wideseq (Kgmm_HMM)
sim_0023,2,7,wideseq (Kgmm_HMM)
sim_0023,5,120,wideseq (Kgmm_HMM)
sim_0023,5,6,wideseq (Kgmm_HMM)
sim_0023,6,30,wideseq (Kgmm_HMM)
sim_0023,6,12,wideseq (Kgmm_HMM)
sim_0023,7,8,wideseq (Kgmm_HMM)
sim_0023,9,23,wideseq (Kgmm_HMM)
sim_0024,1,5,wideseq (Kgmm_HMM)
sim_0024,1,18,wideseq (Kgmm_HMM)
sim_0024,2,172,wideseq (Kgmm_HMM)
sim_0024,3,82,wideseq (Kgmm_HMM)
sim_0024,5,7,wideseq (Kgmm_HMM)
sim_0024,5,192,wideseq (Kgmm_HMM)
sim_0024,7,101,wideseq (Kgmm_HMM)
sim_0024,8,15,wideseq (Kgmm_HMM)
sim_0024,9,6,wideseq (Kgmm_HMM)
sim_0025,2,178,wideseq (Kgmm_HMM)
sim_0025,3,22,wideseq (Kgmm_HMM)
sim_0025,4,24,wideseq (Kgmm_HMM)
sim_0025,5,39,wideseq (Kgmm_HMM)
sim_0025,5,9,wideseq (Kgmm_HMM)
sim_0025,8,6,wideseq (Kgmm_HMM)
sim_0025,8,28,wideseq (Kgmm_HMM)
sim_0025,9,18,wideseq (Kgmm_HMM)
sim_0026,1,6,wideseq (Kgmm_HMM)
sim_0026,2,18,wideseq (Kgmm_HMM)
sim_0026,2,38,wideseq (Kgmm_HMM)
sim_0026,4,11,wideseq (Kgmm_HMM)
sim_0026,4,91,wideseq (Kgmm_HMM)
sim_0026,5,6,wideseq (Kgmm_HMM)
sim_0026,6,20,wideseq (Kgmm_HMM)
sim_0026,7,92,wideseq (Kgmm_HMM)
sim_0026,7,25,wideseq (Kgmm_HMM)
sim_0026,8,5,wideseq (Kgmm_HMM)
sim_0027,1,49,wideseq (Kgmm_HMM)
sim_0027,2,18,wideseq (Kgmm_HMM)
sim_0027,4,9,wideseq (Kgmm_HMM)
sim_0027,7,96,wideseq (Kgmm_HMM)
sim_0027,8,48,wideseq (Kgmm_HMM)
sim_0027,9,18,wideseq (Kgmm_HMM)
sim_0028,2,34,wideseq (Kgmm_HMM)
sim_0028,2,135,wideseq (Kgmm_HMM)
sim_0028,3,19,wideseq (Kgmm_HMM)
sim_0028,4,27,wideseq (Kgmm_HMM)
sim_0028,4,2,wideseq (Kgmm_HMM)
sim_0028,9,6,wideseq (Kgmm_HMM)
sim_0028,10,127,wideseq (Kgmm_HMM)
sim_0029,1,14,wideseq (Kgmm_HMM)
sim_0029,2,24,wideseq (Kgmm_HMM)
sim_0029,3,14,wideseq (Kgmm_HMM)
sim_0029,4,9,wideseq (Kgmm_HMM)
sim_0029,6,3,wideseq (Kgmm_HMM)
sim_0029,7,28,wideseq (Kgmm_HMM)
sim_0029,9,106,wideseq (Kgmm_HMM)
sim_0029,10,71,wideseq (Kgmm_HMM)
sim_0030,1,3,wideseq (Kgmm_HMM)
sim_0030,2,28,wideseq (Kgmm_HMM)
sim_0030,3,12,wideseq (Kgmm_HMM)
sim_0030,4,113,wideseq (Kgmm_HMM)
sim_0030,4,12,wideseq (Kgmm_HMM)
sim_0030,7,22,wideseq (Kgmm_HMM)
sim_0030,8,116,wideseq (Kgmm_HMM)
sim_0030,10,136,wideseq (Kgmm_HMM)
sim_0031,1,77,wideseq (Kgmm_HMM)
sim_0031,1,23,wideseq (Kgmm_HMM)
sim_0031,1,20,wideseq (Kgmm_HMM)
sim_0031,5,99,wideseq (Kgmm_HMM)
sim_0031,6,5,wideseq (Kgmm_HMM)
sim_0031,9,8,wideseq (Kgmm_HMM)
sim_0032,2,20,wideseq (Kgmm_HMM)
sim_0032,3,6,wideseq (Kgmm_HMM)
sim_0032,4,36,wideseq (Kgmm_HMM)
sim_0032,4,16,wideseq (Kgmm_HMM)
sim_0032,5,7,wideseq (Kgmm_HMM)
sim_0032,9,7,wideseq (Kgmm_HMM)
sim_0032,10,131,wideseq (Kgmm_HMM)
sim_0033,1,11,wideseq (Kgmm_HMM)
sim_0033,2,4,wideseq (Kgmm_HMM)
sim_0033,3,26,wideseq (Kgmm_HMM)
sim_0033,4,153,wideseq (Kgmm_HMM)
sim_0033,4,5,wideseq (Kgmm_HMM)
sim_0033,6,7,wideseq (Kgmm_HMM)
sim_0033,9,6,wideseq (Kgmm_HMM)
sim_0034,1,20,wideseq (Kgmm_HMM)
sim_0034,2,44,wideseq (Kgmm_HMM)
sim_0034,3,6,wideseq (Kgmm_HMM)
sim_0034,3,26,wideseq (Kgmm_HMM)
sim_0034,4,5,wideseq (Kgmm_HMM)
sim_0034,9,5,wideseq (Kgmm_HMM)
sim_0034,10,10,wideseq (Kgmm_HMM)
sim_0034,10,11,wideseq (Kgmm_HMM)
sim_0035,2,12,wideseq (Kgmm_HMM)
sim_0035,3,13,wideseq (Kgmm_HMM)
sim_0035,4,132,wideseq (Kgmm_HMM)
sim_0035,6,43,wideseq (Kgmm_HMM)
sim_0035,7,144,wideseq (Kgmm_HMM)
sim_0035,7,3,wideseq (Kgmm_HMM)
sim_0035,8,13,wideseq (Kgmm_HMM)
sim_0035,8,57,wideseq (Kgmm_HMM)
sim_0036,1,24,wideseq (Kgmm_HMM)
sim_0036,1,5,wideseq (Kgmm_HMM)
sim_0036,4,5,wideseq (Kgmm_HMM)
sim_0036,4,2,wideseq (Kgmm_HMM)
sim_0036,5,209,wideseq (Kgmm_HMM)
sim_0036,6,14,wideseq (Kgmm_HMM)
sim_0036,7,34,wideseq (Kgmm_HMM)
sim_0036,8,117,wideseq (Kgmm_HMM)
sim_0037,2,10,wideseq (Kgmm_HMM)
sim_0037,4,59,wideseq (Kgmm_HMM)
sim_0037,4,156,wideseq (Kgmm_HMM)
sim_0037,6,28,wideseq (Kgmm_HMM)
sim_0037,9,12,wideseq (Kgmm_HMM)
sim_0037,10,4,wideseq (Kgmm_HMM)
sim_0038,1,96,wideseq (Kgmm_HMM)
sim_0038,1,15,wideseq (Kgmm_HMM)
sim_0038,3,67,wideseq (Kgmm_HMM)
sim_0038,5,31,wideseq (Kgmm_HMM)
sim_0038,6,21,wideseq (Kgmm_HMM)
sim_0038,8,9,wideseq (Kgmm_HMM)
sim_0038,9,3,wideseq (Kgmm_HMM)
sim_0039,1,7,wideseq (Kgmm_HMM)
sim_0039,1,113,wideseq (Kgmm_HMM)
sim_0039,4,33,wideseq (Kgmm_HMM)
sim_0039,5,7,wideseq (Kgmm_HMM)
sim_0039,6,19,wideseq (Kgmm_HMM)
sim_0039,7,5,wideseq (Kgmm_HMM)
sim_0040,1,26,wideseq (Kgmm_HMM)
sim_0040,1,24,wideseq (Kgmm_HMM)
sim_0040,3,63,wideseq (Kgmm_HMM)
sim_0040,3,31,wideseq (Kgmm_HMM)
sim_0040,5,12,wideseq (Kgmm_HMM)
sim_0040,5,14,wideseq (Kgmm_HMM)
sim_0040,6,83,wideseq (Kgmm_HMM)
sim_0040,7,32,wideseq (Kgmm_HMM)
sim_0040,9,112,wideseq (Kgmm_HMM)
sim_0040,10,8,wideseq (Kgmm_HMM)
sim_0040,10,8,wideseq (Kgmm_HMM)
sim_0041,1,7,wideseq (Kgmm_HMM)
sim_0041,1,3,wideseq (Kgmm_HMM)
sim_0041,2,11,wideseq (Kgmm_HMM)
sim_0041,5,102,wideseq (Kgmm_HMM)
sim_0041,6,6,wideseq (Kgmm_HMM)
sim_0041,10,51,wideseq (Kgmm_HMM)
sim_0042,1,24,wideseq (Kgmm_HMM)
sim_0042,1,120,wideseq (Kgmm_HMM)
sim_0042,1,73,wideseq (Kgmm_HMM)
sim_0042,1,4,wideseq (Kgmm_HMM)
sim_0042,3,94,wideseq (Kgmm_HMM)
sim_0042,3,14,wideseq (Kgmm_HMM)
sim_0042,5,124,wideseq (Kgmm_HMM)
sim_0042,6,10,wideseq (Kgmm_HMM)
sim_0042,8,65,wideseq (Kgmm_HMM)
sim_0043,1,113,wideseq (Kgmm_HMM)
sim_0043,2,8,wideseq (Kgmm_HMM)
sim_0043,2,10,wideseq (Kgmm_HMM)
sim_0043,3,30,wideseq (Kgmm_HMM)
sim_0043,3,11,wideseq (Kgmm_HMM)
sim_0043,3,6,wideseq (Kgmm_HMM)
sim_0043,5,7,wideseq (Kgmm_HMM)
sim_0043,6,6,wideseq (Kgmm_HMM)
sim_0043,8,122,wideseq (Kgmm_HMM)
sim_0043,9,14,wideseq (Kgmm_HMM)
sim_0044,1,14,wideseq (Kgmm_HMM)
sim_0044,2,7,wideseq (Kgmm_HMM)
sim_0044,3,16,wideseq (Kgmm_HMM)
sim_0044,5,47,wideseq (Kgmm_HMM)
sim_0044,6,8,wideseq (Kgmm_HMM)
sim_0044,7,22,wideseq (Kgmm_HMM)
sim_0044,9,134,wideseq (Kgmm_HMM)
sim_0044,10,36,wideseq (Kgmm_HMM)
sim_0045,1,5,wideseq (Kgmm_HMM)
sim_0045,1,6,wideseq (Kgmm_HMM)
sim_0045,4,18,wideseq (Kgmm_HMM)
sim_0045,5,12,wideseq (Kgmm_HMM)
sim_0045,6,40,wideseq (Kgmm_HMM)
sim_0045,7,4,wideseq (Kgmm_HMM)
sim_0045,8,56,wideseq (Kgmm_HMM)
sim_0045,10,26,wideseq (Kgmm_HMM)
sim_0045,10,14,wideseq (Kgmm_HMM)
sim_0045,10,16,wideseq (Kgmm_HMM)
sim_0046,1,24,wideseq (Kgmm_HMM)
sim_0046,2,5,wideseq (Kgmm_HMM)
sim_0046,2,6,wideseq (Kgmm_HMM)
sim_0046,3,5,wideseq (Kgmm_HMM)
sim_0046,4,41,wideseq (Kgmm_HMM)
sim_0046,5,157,wideseq (Kgmm_HMM)
sim_0046,7,6,wideseq (Kgmm_HMM)
sim_0046,9,115,wideseq (Kgmm_HMM)
sim_0046,10,5,wideseq (Kgmm_HMM)
sim_0047,1,128,wideseq (Kgmm_HMM)
sim_0047,1,22,wideseq (Kgmm_HMM)
sim_0047,2,160,wideseq (Kgmm_HMM)
sim_0047,3,51,wideseq (Kgmm_HMM)
sim_0047,4,35,wideseq (Kgmm_HMM)
sim_0047,7,13,wideseq (Kgmm_HMM)
sim_0047,8,8,wideseq (Kgmm_HMM)
sim_0047,9,32,wideseq (Kgmm_HMM)
sim_0048,2,130,wideseq (Kgmm_HMM)
sim_0048,2,10,wideseq (Kgmm_HMM)
sim_0048,3,6,wideseq (Kgmm_HMM)
sim_0048,8,98,wideseq (Kgmm_HMM)
sim_0048,9,129,wideseq (Kgmm_HMM)
sim_0048,10,4,wideseq (Kgmm_HMM)
sim_0048,10,44,wideseq (Kgmm_HMM)
sim_0049,1,120,wideseq (Kgmm_HMM)
sim_0049,7,9,wideseq (Kgmm_HMM)
sim_0049,8,3,wideseq (Kgmm_HMM)
sim_0049,10,114,wideseq (Kgmm_HMM)
sim_0049,10,6,wideseq (Kgmm_HMM)
sim_0050,1,26,wideseq (Kgmm_HMM)
sim_0050,2,41,wideseq (Kgmm_HMM)
sim_0050,3,11,wideseq (Kgmm_HMM)
sim_0050,3,18,wideseq (Kgmm_HMM)
sim_0050,4,10,wideseq (Kgmm_HMM)
sim_0050,6,36,wideseq (Kgmm_HMM)
sim_0050,6,24,wideseq (Kgmm_HMM)
sim_0050,7,113,wideseq (Kgmm_HMM)
